"","State","Date","Deaths","Confirmed","Recovered","Active","Population","Deaths.per.capita","Confirmed.per.capita","Active.per.capita","Name"
"5159","Oregon",2020-03-24,8,210,0,202,4217737,1.89675174151447e-06,4.97897332147547e-05,4.78929814732403e-05,"Oregon"
"5160","Oregon",2020-07-08,224,10817,0,10593,4217737,5.31090487624051e-05,0.00256464544849525,0.00251153639973284,"Oregon"
"5161","Oregon",2020-07-05,215,10230,0,10015,4217737,5.09752030532013e-05,0.00242547128946162,0.00237449608640842,"Oregon"
"5162","Oregon",2020-05-20,144,3801,0,3657,4217737,3.41415313472604e-05,0.000901194171187061,0.0008670526398398,"Oregon"
"5163","Oregon",2020-05-19,140,3726,0,3586,4217737,3.31931554765032e-05,0.000883412123610363,0.000850218968133859,"Oregon"
"5164","Oregon",2020-05-11,130,3286,0,3156,4217737,3.08222157996101e-05,0.000779090777827067,0.000748268562027457,"Oregon"
"5165","Oregon",2020-06-23,192,7274,0,7082,4217737,4.55220417963472e-05,0.00172462152097203,0.00167909947917568,"Oregon"
"5166","Oregon",2020-07-09,230,11188,0,10958,4217737,5.45316125685409e-05,0.00265260731050798,0.00259807569793944,"Oregon"
"5167","Oregon",2020-04-25,87,2253,0,2166,4217737,2.06271751889698e-05,0.000534172709204012,0.000513545534015042,"Oregon"
"5168","Oregon",2020-04-08,33,1181,0,1148,4217737,7.82410093374717e-06,0.000280007975841073,0.000272183874907326,"Oregon"
"5169","Oregon",2020-07-20,262,14847,0,14585,4217737,6.21186195345988e-05,0.00352013413828316,0.00345801551874856,"Oregon"
"5170","Oregon",2020-03-28,13,479,0,466,4217737,3.08222157996101e-06,0.000113568010523179,0.000110485788943218,"Oregon"
"5171","Oregon",2020-05-23,147,3888,0,3741,4217737,3.48528132503283e-05,0.000921821346376031,0.000886968533125702,"Oregon"
"5172","Oregon",2020-06-12,173,5377,0,5204,4217737,4.10172564102503e-05,0.00127485426426541,0.00123383700785516,"Oregon"
"5173","Oregon",2020-05-18,138,3687,0,3549,4217737,3.27189675411245e-05,0.00087416545887048,0.000841446491329355,"Oregon"
"5174","Oregon",2020-07-15,247,13081,0,12834,4217737,5.85622100192591e-05,0.00310142619134384,0.00304286398132458,"Oregon"
"5175","Oregon",2020-07-07,220,10605,0,10385,4217737,5.21606728916478e-05,0.00251438152734511,0.00246222085445347,"Oregon"
"5176","Oregon",2020-04-28,99,2385,0,2286,4217737,2.34723028012415e-05,0.000565469112939,0.000541996810137759,"Oregon"
"5177","Oregon",2020-03-26,11,316,0,305,4217737,2.60803364458239e-06,7.49216937898214e-05,7.2313660145239e-05,"Oregon"
"5178","Oregon",2020-03-03,0,3,0,3,4217737,0,7.11281903067925e-07,7.11281903067925e-07,"Oregon"
"5179","Oregon",2020-03-29,13,548,0,535,4217737,3.08222157996101e-06,0.000129927494293741,0.00012684527271378,"Oregon"
"5180","Oregon",2020-06-18,187,6366,0,6179,4217737,4.43365719579006e-05,0.00150934019831014,0.00146500362635224,"Oregon"
"5181","Oregon",2020-05-09,127,3160,0,3033,4217737,3.01109338965422e-05,0.000749216937898214,0.000719106004001672,"Oregon"
"5182","Oregon",2020-05-08,124,3068,0,2944,4217737,2.93996519934742e-05,0.000727404292870798,0.000698004640877324,"Oregon"
"5183","Oregon",2020-06-17,183,6218,0,6035,4217737,4.33881960871434e-05,0.00147425029109212,0.00143086209500498,"Oregon"
"5184","Oregon",2020-06-14,173,5377,0,5204,4217737,4.10172564102503e-05,0.00127485426426541,0.00123383700785516,"Oregon"
"5185","Oregon",2020-07-14,244,12805,0,12561,4217737,5.78509281161912e-05,0.00303598825626159,0.0029781373281454,"Oregon"
"5186","Oregon",2020-03-16,1,39,0,38,4217737,2.37093967689308e-07,9.24666473988302e-06,9.00957077219371e-06,"Oregon"
"5187","Oregon",2020-05-02,109,2635,0,2526,4217737,2.58432424781346e-05,0.000624742604861327,0.000598899362383193,"Oregon"
"5188","Oregon",2020-03-06,0,3,0,3,4217737,0,7.11281903067925e-07,7.11281903067925e-07,"Oregon"
"5189","Oregon",2020-07-18,257,14149,0,13892,4217737,6.09331496961522e-05,0.00335464254883602,0.00329370939913987,"Oregon"
"5190","Pennsylvania",2020-04-01,74,6009,0,5935,12801989,5.78035178752302e-06,0.000469380187719268,0.000463599835931745,"Pennsylvania"
"5191","Pennsylvania",2020-03-17,0,112,0,112,12801989,0,8.74864054327808e-06,8.74864054327808e-06,"Pennsylvania"
"5192","Pennsylvania",2020-05-31,5555,76129,0,70574,12801989,0.000433916948374194,0.00594665407070729,0.0055127371223331,"Pennsylvania"
"5193","Pennsylvania",2020-07-19,7022,105384,0,98362,12801989,0.000548508516918738,0.00823184584832872,0.00768333733140999,"Pennsylvania"
"5194","Pennsylvania",2020-06-06,5931,79505,0,73574,12801989,0.00046328738448377,0.00621036309279753,0.00574707570831376,"Pennsylvania"
"5195","Pennsylvania",2020-07-04,6749,93922,0,87173,12801989,0.000527183705594498,0.00733651622415861,0.00680933251856411,"Pennsylvania"
"5196","Pennsylvania",2020-04-29,2373,46327,0,43954,12801989,0.000185361821510704,0.00361873455757539,0.00343337273606468,"Pennsylvania"
"5197","Pennsylvania",2020-05-28,5373,74220,0,68847,12801989,0.000419700407491367,0.0057975366171616,0.00537783620967023,"Pennsylvania"
"5198","Pennsylvania",2020-05-21,4869,69252,0,64383,12801989,0.000380331525046616,0.00540947191877762,0.00502914039373101,"Pennsylvania"
"5199","Pennsylvania",2020-04-27,1886,43558,0,41672,12801989,0.000147320857719843,0.00340244004271524,0.00325511918499539,"Pennsylvania"
"5200","Pennsylvania",2020-03-07,0,2,0,2,12801989,0,1.56225723987109e-07,1.56225723987109e-07,"Pennsylvania"
"5201","Pennsylvania",2020-04-17,921,29888,0,28967,12801989,7.19419458960635e-05,0.00233463721926335,0.00226269527336729,"Pennsylvania"
"5202","Pennsylvania",2020-03-15,0,66,0,66,12801989,0,5.15544889157458e-06,5.15544889157458e-06,"Pennsylvania"
"5203","Pennsylvania",2020-05-04,2838,52816,0,49978,12801989,0.000221684302337707,0.00412560891905156,0.00390392461671386,"Pennsylvania"
"5204","Pennsylvania",2020-04-02,90,7268,0,7178,12801989,7.03015757941989e-06,0.000567724280969152,0.000560694123389733,"Pennsylvania"
"5205","Pennsylvania",2020-05-09,3779,58560,0,54781,12801989,0.000295188505473642,0.00457428919834254,0.0042791006928689,"Pennsylvania"
"5206","Pennsylvania",2020-05-29,5464,74984,0,69520,12801989,0.000426808677932781,0.00585721484372467,0.00543040616579189,"Pennsylvania"
"5207","Pennsylvania",2020-07-11,6897,99216,0,92319,12801989,0.000538744409169544,0.00775004571555248,0.00721130130638294,"Pennsylvania"
"5208","Pennsylvania",2020-05-06,3345,54800,0,51455,12801989,0.000261287523368439,0.00428058483724677,0.00401929731387834,"Pennsylvania"
"5209","Pennsylvania",2020-04-28,2046,45137,0,43091,12801989,0.000159818915638812,0.00352578025180306,0.00336596133616425,"Pennsylvania"
"5210","Pennsylvania",2020-06-22,6426,86576,0,80150,12801989,0.00050195325117058,0.00676269913995396,0.00626074588878338,"Pennsylvania"
"5211","Pennsylvania",2020-03-12,0,22,0,22,12801989,0,1.71848296385819e-06,1.71848296385819e-06,"Pennsylvania"
"5212","Pennsylvania",2020-04-23,1724,38379,0,36655,12801989,0.000134666574076888,0.00299789353045062,0.00286322695637373,"Pennsylvania"
"5213","Pennsylvania",2020-06-29,6614,90467,0,83853,12801989,0.000516638469225368,0.00706663628597088,0.00654999781674551,"Pennsylvania"
"5214","Pennsylvania",2020-05-25,5146,71925,0,66779,12801989,0.00040196878781883,0.00561826759888639,0.00521629881106756,"Pennsylvania"
"5215","Pennsylvania",2020-05-10,3806,59939,0,56133,12801989,0.000297297552747468,0.00468200683503165,0.00438470928228418,"Pennsylvania"
"5216","Pennsylvania",2020-05-24,5136,71563,0,66427,12801989,0.000401187659198895,0.00558999074284473,0.00518880308364583,"Pennsylvania"
"5217","Pennsylvania",2020-05-12,3914,61310,0,57396,12801989,0.000305733741842771,0.00478909956882481,0.00448336582698204,"Pennsylvania"
"5218","Pennsylvania",2020-06-04,5832,78335,0,72503,12801989,0.000455554211146409,0.00611897104426508,0.00566341683311867,"Pennsylvania"
"5219","Pennsylvania",2020-06-14,6215,83203,0,76988,12801989,0.00048547143728994,0.0064992244564497,0.00601375301915976,"Pennsylvania"
"5220","Pennsylvania",2020-04-06,179,13127,0,12948,12801989,1.39822022968462e-05,0.00102538753938939,0.00101140533709254,"Pennsylvania"
"5221","Pennsylvania",2020-04-03,102,8570,0,8468,12801989,7.96751192334254e-06,0.00066942722728476,0.000661459715361418,"Pennsylvania"
"5222","Pennsylvania",2020-07-05,6753,94403,0,87650,12801989,0.000527496157042472,0.00737408851077751,0.00684659235373503,"Pennsylvania"
"5223","Pennsylvania",2020-06-21,6423,85935,0,79512,12801989,0.000501718912584599,0.00671262879541609,0.00621090988283149,"Pennsylvania"
"5224","Pennsylvania",2020-05-30,5537,75697,0,70160,12801989,0.00043251091685831,0.00591290931432608,0.00548039839746777,"Pennsylvania"
"5225","Pennsylvania",2020-04-20,1348,33914,0,32566,12801989,0.000105296137967311,0.0026491196016494,0.00254382346368209,"Pennsylvania"
"5226","Pennsylvania",2020-04-14,691,25465,0,24774,12801989,5.3975987637546e-05,0.00198914403066586,0.00193516804302831,"Pennsylvania"
"5227","Pennsylvania",2020-06-13,6211,82944,0,76733,12801989,0.000485158985841966,0.00647899322519337,0.0059938342393514,"Pennsylvania"
"5228","Pennsylvania",2020-05-11,3832,60459,0,56627,12801989,0.0002993284871593,0.0047226255232683,0.004423297036109,"Pennsylvania"
"5229","Pennsylvania",2020-03-24,8,946,0,938,12801989,6.24902895948434e-07,7.38947674459024e-05,7.32698645499539e-05,"Pennsylvania"
"5230","Pennsylvania",2020-03-11,0,16,0,16,12801989,0,1.24980579189687e-06,1.24980579189687e-06,"Pennsylvania"
"5231","Pennsylvania",2020-04-25,1793,41153,0,39360,12801989,0.000140056361554443,0.00321457860962074,0.0030745222480663,"Pennsylvania"
"5232","Pennsylvania",2020-04-22,1673,36082,0,34409,12801989,0.000130682818115216,0.00281846828645143,0.00268778546833621,"Pennsylvania"
"5233","Pennsylvania",2020-05-13,4094,62101,0,58007,12801989,0.000319794057001611,0.00485088684266171,0.0045310927856601,"Pennsylvania"
"5234","Pennsylvania",2020-07-12,6904,99794,0,92890,12801989,0.000539291199203499,0.00779519494978476,0.00725590375058126,"Pennsylvania"
"5235","Pennsylvania",2020-06-05,5898,78815,0,72917,12801989,0.000460709660037983,0.00615646521802198,0.005695755557984,"Pennsylvania"
"5236","Pennsylvania",2020-07-06,6754,95100,0,88346,12801989,0.000527574269904466,0.00742853317558701,0.00690095890568255,"Pennsylvania"
"5237","Pennsylvania",2020-07-13,6911,100330,0,93419,12801989,0.000539837989237454,0.0078370634438133,0.00729722545457585,"Pennsylvania"
"5238","Pennsylvania",2020-04-30,2475,47971,0,45496,12801989,0.000193329333434047,0.00374715210269279,0.00355382276925875,"Pennsylvania"
"5239","Pennsylvania",2020-05-20,4770,68126,0,63356,12801989,0.000372598351709254,0.00532151683617288,0.00494891848446363,"Pennsylvania"
"5240","Pennsylvania",2020-07-20,7018,101738,0,94720,12801989,0.000548196065470764,0.00794704635350022,0.00739885028802946,"Pennsylvania"
"5241","Pennsylvania",2020-04-21,1614,35249,0,33635,12801989,0.000126074159257597,0.00275340027241079,0.0026273261131532,"Pennsylvania"
"5242","Pennsylvania",2020-04-07,247,14853,0,14606,12801989,1.92938769124079e-05,0.00116021033919026,0.00114091646227785,"Pennsylvania"
"5243","Pennsylvania",2020-07-16,6984,103075,0,96091,12801989,0.000545540228162983,0.00805148324998561,0.00750594302182262,"Pennsylvania"
"5244","Pennsylvania",2020-06-20,6419,85590,0,79171,12801989,0.000501406461136625,0.00668567985802831,0.00618427339689169,"Pennsylvania"
"5245","Pennsylvania",2020-03-06,0,2,0,2,12801989,0,1.56225723987109e-07,1.56225723987109e-07,"Pennsylvania"
"5246","Pennsylvania",2020-04-15,779,26753,0,25974,12801989,6.08499194929788e-05,0.00208975339691356,0.00202890347742058,"Pennsylvania"
"5247","Pennsylvania",2020-04-26,1816,42616,0,40800,12801989,0.000141852957380295,0.00332885772671731,0.00318700476933701,"Pennsylvania"
"5248","Pennsylvania",2020-03-25,15,1260,0,1245,12801989,1.17169292990331e-06,9.84222061118784e-05,9.72505131819751e-05,"Pennsylvania"
"5249","Pennsylvania",2020-06-11,6113,81848,0,75735,12801989,0.000477503925366597,0.00639338152844843,0.00591587760308183,"Pennsylvania"
"5250","Pennsylvania",2020-07-01,6684,91775,0,85091,12801989,0.000522106369564917,0.00716880790945844,0.00664670153989353,"Pennsylvania"
"5251","Pennsylvania",2020-06-16,6276,83978,0,77702,12801989,0.000490236321871547,0.0065597619244947,0.00606952560262315,"Pennsylvania"
"5252","Pennsylvania",2020-05-23,5112,71009,0,65897,12801989,0.00039931295051105,0.0055467162173003,0.00514740326678925,"Pennsylvania"
"5253","Pennsylvania",2020-06-09,6014,80870,0,74856,12801989,0.000469770752029235,0.00631698714941873,0.0058472163973895,"Pennsylvania"
"5254","Pennsylvania",2020-03-13,0,41,0,41,12801989,0,3.20262734173573e-06,3.20262734173573e-06,"Pennsylvania"
"5255","Pennsylvania",2020-05-17,4495,65700,0,61205,12801989,0.000351117314661026,0.00513201503297652,0.00478089771831549,"Pennsylvania"
"5256","Pennsylvania",2020-06-03,5742,77780,0,72038,12801989,0.000448524053566989,0.00607561840585865,0.00562709435229166,"Pennsylvania"
"5257","Pennsylvania",2020-06-23,6464,87208,0,80744,12801989,0.000504921539926335,0.00681206646873388,0.00630714492880755,"Pennsylvania"
"5258","Pennsylvania",2020-04-05,151,11589,0,11438,12801989,1.17950421610267e-05,0.000905249957643301,0.000893454915482274,"Pennsylvania"
"5259","Pennsylvania",2020-05-15,4422,64136,0,59714,12801989,0.000345415075735497,0.0050098465168186,0.0046644314410831,"Pennsylvania"
"5260","Pennsylvania",2020-03-10,0,12,0,12,12801989,0,9.37354343922651e-07,9.37354343922651e-07,"Pennsylvania"
"5261","Pennsylvania",2020-07-14,6931,101266,0,94335,12801989,0.000541400246477325,0.00791017708263927,0.00736877683616194,"Pennsylvania"
"5262","Pennsylvania",2020-05-19,4628,67311,0,62683,12801989,0.000361506325306169,0.00525785485364813,0.00489634852834196,"Pennsylvania"
"5263","Pennsylvania",2020-06-28,6606,89863,0,83257,12801989,0.00051601356632942,0.00701945611732677,0.00650344255099735,"Pennsylvania"
"5264","Pennsylvania",2020-03-14,0,47,0,47,12801989,0,3.67130451369705e-06,3.67130451369705e-06,"Pennsylvania"
"5265","Pennsylvania",2020-06-12,6162,82481,0,76319,12801989,0.000481331455604282,0.00644282697009035,0.00596149551448607,"Pennsylvania"
"5266","Pennsylvania",2020-07-10,6880,98482,0,91602,12801989,0.000537416490515653,0.00769271087484921,0.00715529438433356,"Pennsylvania"
"5267","Pennsylvania",2020-05-27,5265,73557,0,68292,12801989,0.000411264218396063,0.00574574778965987,0.00533448357126381,"Pennsylvania"
"5268","Pennsylvania",2020-04-11,503,21719,0,21216,12801989,3.92907695827578e-05,0.00169653324963801,0.00165724248005525,"Pennsylvania"
"5269","Pennsylvania",2020-05-14,4288,63105,0,58817,12801989,0.000334947952228361,0.00492931215610324,0.00459436420387488,"Pennsylvania"
"5270","Pennsylvania",2020-06-17,6319,84289,0,77970,12801989,0.00049359517493727,0.0065840550245747,0.00609045984963743,"Pennsylvania"
"5271","Pennsylvania",2020-05-18,4515,66669,0,62154,12801989,0.000352679571900898,0.00520770639624827,0.00485502682434737,"Pennsylvania"
"5272","Pennsylvania",2020-06-10,6062,81316,0,75254,12801989,0.000473520169404926,0.00635182548586786,0.00587830531646293,"Pennsylvania"
"5273","Pennsylvania",2020-06-01,5567,76646,0,71079,12801989,0.000434854302718117,0.00598703842035796,0.00555218411763984,"Pennsylvania"
"5274","Pennsylvania",2020-06-24,6518,87685,0,81167,12801989,0.000509139634473987,0.00684932630390481,0.00634018666943082,"Pennsylvania"
"5275","Pennsylvania",2020-04-08,318,16631,0,16313,12801989,2.48398901139503e-05,0.0012990950078148,0.00127425511770085,"Pennsylvania"
"5276","Pennsylvania",2020-04-16,841,28258,0,27417,12801989,6.56929169365791e-05,0.00220731325421386,0.00214162033727728,"Pennsylvania"
"5277","Pennsylvania",2020-04-09,345,18300,0,17955,12801989,2.69489373877762e-05,0.00142946537448204,0.00140251643709427,"Pennsylvania"
"5278","Pennsylvania",2020-05-07,3589,55956,0,52367,12801989,0.000280347061694866,0.00437088330571132,0.00409053624401646,"Pennsylvania"
"5279","Pennsylvania",2020-03-22,4,509,0,505,12801989,3.12451447974217e-07,3.97594467547191e-05,3.94469953067449e-05,"Pennsylvania"
"5280","Pennsylvania",2020-04-24,1747,40208,0,38461,12801989,0.000136463169902739,0.00314076195503683,0.00300429878513409,"Pennsylvania"
"5281","Pennsylvania",2020-05-08,3715,57371,0,53656,12801989,0.000290189282306054,0.0044814130054322,0.00419122372312615,"Pennsylvania"
"5282","Pennsylvania",2020-06-26,6579,88860,0,82281,12801989,0.000513904519055594,0.00694110891674723,0.00642720439769164,"Pennsylvania"
"5283","Pennsylvania",2020-03-26,18,1795,0,1777,12801989,1.40603151588398e-06,0.00014021258727843,0.000138806555762546,"Pennsylvania"
"5284","Pennsylvania",2020-03-28,34,2845,0,2811,12801989,2.65583730778085e-06,0.000222231092371662,0.000219575255063881,"Pennsylvania"
"5285","Pennsylvania",2020-03-21,2,396,0,394,12801989,1.56225723987109e-07,3.09326933494475e-05,3.07764676254604e-05,"Pennsylvania"
"5286","Pennsylvania",2020-04-12,557,22938,0,22381,12801989,4.35088641304097e-05,0.00179175282840815,0.00174824396427774,"Pennsylvania"
"5287","Pennsylvania",2020-07-02,6712,92612,0,85900,12801989,0.000524293529700736,0.00723418837494705,0.00670989484524631,"Pennsylvania"
"5288","Pennsylvania",2020-05-02,2695,50494,0,47799,12801989,0.000210514163072629,0.00394423085350253,0.0037337166904299,"Pennsylvania"
"5289","Pennsylvania",2020-04-19,1276,32902,0,31626,12801989,9.96720119037753e-05,0.00257006938531192,0.00247039737340815,"Pennsylvania"
"5290","Pennsylvania",2020-07-09,6848,97542,0,90694,12801989,0.00053491687893186,0.00761928478457527,0.00708436790564341,"Pennsylvania"
"5291","Pennsylvania",2020-06-02,5667,77225,0,71558,12801989,0.000442665588917472,0.00603226576745223,0.00558960017853476,"Pennsylvania"
"5292","Pennsylvania",2020-03-09,0,7,0,7,12801989,0,5.4679003395488e-07,5.4679003395488e-07,"Pennsylvania"
"5293","Pennsylvania",2020-07-03,6746,93392,0,86646,12801989,0.000526949367008517,0.00729511640730202,0.0067681670402935,"Pennsylvania"
"5294","Pennsylvania",2020-06-19,6399,85199,0,78800,12801989,0.000499844203896754,0.00665513772898883,0.00615529352509208,"Pennsylvania"
"5295","Pennsylvania",2020-03-23,6,698,0,692,12801989,4.68677171961326e-07,5.45227776715009e-05,5.40541004995396e-05,"Pennsylvania"
"5296","Pennsylvania",2020-03-19,1,206,0,205,12801989,7.81128619935543e-08,1.60912495706722e-05,1.60131367086786e-05,"Pennsylvania"
"5297","Pennsylvania",2020-05-05,3179,53864,0,50685,12801989,0.000248320788277509,0.00420747119842081,0.0039591504101433,"Pennsylvania"
"5298","Pennsylvania",2020-04-04,136,10444,0,10308,12801989,1.06233492311234e-05,0.000815810730660681,0.000805187381429557,"Pennsylvania"
"5299","Pennsylvania",2020-03-16,0,77,0,77,12801989,0,6.01469037350368e-06,6.01469037350368e-06,"Pennsylvania"
"5300","Pennsylvania",2020-05-22,5010,70211,0,65201,12801989,0.000391345438587707,0.00548438215342944,0.00509303671484173,"Pennsylvania"
"5301","Pennsylvania",2020-03-31,63,4963,0,4900,12801989,4.92111030559392e-06,0.00038767413407401,0.000382753023768416,"Pennsylvania"
"5302","Pennsylvania",2020-03-20,1,303,0,302,12801989,7.81128619935543e-08,2.36681971840469e-05,2.35900843220534e-05,"Pennsylvania"
"5303","Pennsylvania",2020-06-08,5953,80339,0,74386,12801989,0.000465005867447629,0.00627550921970016,0.00581050335225253,"Pennsylvania"
"5304","Pennsylvania",2020-03-30,50,4155,0,4105,12801989,3.90564309967771e-06,0.000324558941583218,0.00032065329848354,"Pennsylvania"
"5305","Pennsylvania",2020-05-03,2720,51225,0,48505,12801989,0.000212466984622468,0.00400133135561982,0.00378886437099735,"Pennsylvania"
"5306","Pennsylvania",2020-07-15,6957,102269,0,95312,12801989,0.000543431180889157,0.0079885242832188,0.00744509310232965,"Pennsylvania"
"5307","Pennsylvania",2020-04-10,418,20051,0,19633,12801989,3.26511763133057e-05,0.00156624099583276,0.00153358981951945,"Pennsylvania"
"5308","Pennsylvania",2020-04-13,589,24292,0,23703,12801989,4.60084757142035e-05,0.00189751764354742,0.00185150916783322,"Pennsylvania"
"5309","Pennsylvania",2020-06-27,6603,89446,0,82843,12801989,0.000515779227743439,0.00698688305387546,0.00647110382613202,"Pennsylvania"
"5310","Pennsylvania",2020-06-07,5943,79908,0,73965,12801989,0.000464224738827693,0.00624184257618094,0.00577761783735324,"Pennsylvania"
"5311","Pennsylvania",2020-06-30,6649,91139,0,84490,12801989,0.000519372419395142,0.00711912812923054,0.0065997557098354,"Pennsylvania"
"5312","Pennsylvania",2020-04-18,1042,31652,0,30610,12801989,8.13936021972836e-05,0.00247242830781998,0.0023910347056227,"Pennsylvania"
"5313","Pennsylvania",2020-05-16,4480,65185,0,60705,12801989,0.000349945621731123,0.00509178690904984,0.00474184128731871,"Pennsylvania"
"5314","Pennsylvania",2020-06-18,6361,84683,0,78322,12801989,0.000496875915140999,0.00661483149220016,0.00611795557705916,"Pennsylvania"
"5315","Pennsylvania",2020-06-25,6557,88141,0,81584,12801989,0.000512186036091735,0.00688494576897387,0.00637275973288213,"Pennsylvania"
"5316","Pennsylvania",2020-03-08,0,6,0,6,12801989,0,4.68677171961326e-07,4.68677171961326e-07,"Pennsylvania"
"5317","Pennsylvania",2020-03-27,22,2345,0,2323,12801989,1.71848296385819e-06,0.000183174661374885,0.000181456178411027,"Pennsylvania"
"5318","Pennsylvania",2020-05-01,2635,49579,0,46944,12801989,0.000205827391353016,0.00387275758477843,0.00366693019342541,"Pennsylvania"
"5319","Pennsylvania",2020-07-17,7004,104079,0,97075,12801989,0.000547102485402854,0.00812990856342714,0.00758280607802428,"Pennsylvania"
"5320","Pennsylvania",2020-05-26,5163,72778,0,67615,12801989,0.000403296706472721,0.00568489787016689,0.00528160116369417,"Pennsylvania"
"5321","Pennsylvania",2020-06-15,6243,83589,0,77346,12801989,0.000487658597425759,0.00652937602117921,0.00604171742375345,"Pennsylvania"
"5322","Pennsylvania",2020-07-08,6812,96725,0,89913,12801989,0.000532104815900092,0.00755546657632654,0.00702336176042645,"Pennsylvania"
"5323","Pennsylvania",2020-03-29,41,3432,0,3391,12801989,3.20262734173573e-06,0.000268083342361878,0.000264880715020143,"Pennsylvania"
"5324","Pennsylvania",2020-03-18,0,152,0,152,12801989,0,1.18731550230203e-05,1.18731550230203e-05,"Pennsylvania"
"5325","Pennsylvania",2020-07-18,7015,104780,0,97765,12801989,0.000547961726884783,0.00818466567968462,0.00763670395279983,"Pennsylvania"
"5326","Pennsylvania",2020-07-07,6787,95898,0,89111,12801989,0.000530151994350253,0.00749086723945787,0.00696071524510762,"Pennsylvania"
"5327","Rhode Island",2020-04-12,63,2665,0,2602,1059361,5.94698124624184e-05,0.00251566746368802,0.0024561976512256,"Rhode Island"
"5328","Rhode Island",2020-06-05,772,15441,0,14669,1059361,0.00072874119398392,0.0145757678449556,0.0138470266509717,"Rhode Island"
"5329","Rhode Island",2020-05-30,711,14819,0,14108,1059361,0.000671159312075865,0.0139886214425489,0.013317462130473,"Rhode Island"
"5330","Rhode Island",2020-05-06,370,10205,0,9835,1059361,0.00034926715255706,0.0096331656536346,0.00928389850107754,"Rhode Island"
"5331","Rhode Island",2020-03-27,0,203,0,203,1059361,0,0.000191624951267793,0.000191624951267793,"Rhode Island"
"5332","Rhode Island",2020-05-13,462,11835,0,11373,1059361,0.000436111958057735,0.01117182905544,0.0107357170973823,"Rhode Island"
"5333","Rhode Island",2020-06-29,946,16764,0,15818,1059361,0.000892991152213457,0.0158246339066664,0.0149316427544529,"Rhode Island"
"5334","Rhode Island",2020-06-22,903,16459,0,15556,1059361,0.000852400645294664,0.0155367244971261,0.0146843238518314,"Rhode Island"
"5335","Rhode Island",2020-06-01,720,14991,0,14271,1059361,0.000679654999570496,0.014150983470224,0.0134713284706535,"Rhode Island"
"5336","Rhode Island",2020-03-01,0,1,0,1,1059361,0,9.43965277181244e-07,9.43965277181244e-07,"Rhode Island"
"5337","Rhode Island",2020-03-31,8,488,0,480,1059361,7.55172221744995e-06,0.000460655055264447,0.000453103333046997,"Rhode Island"
"5338","Rhode Island",2020-03-05,0,2,0,2,1059361,0,1.88793055436249e-06,1.88793055436249e-06,"Rhode Island"
"5339","Rhode Island",2020-03-08,0,3,0,3,1059361,0,2.83189583154373e-06,2.83189583154373e-06,"Rhode Island"
"5340","Rhode Island",2020-03-21,0,66,0,66,1059361,0,6.23017082939621e-05,6.23017082939621e-05,"Rhode Island"
"5341","Rhode Island",2020-05-29,693,14635,0,13942,1059361,0.000654167937086602,0.0138149318315475,0.0131607638944609,"Rhode Island"
"5342","Rhode Island",2020-07-02,959,16941,0,15982,1059361,0.000905262700816813,0.0159917157607275,0.0150864530599106,"Rhode Island"
"5343","Rhode Island",2020-04-22,181,5841,0,5660,1059361,0.000170857715169805,0.00551370118401565,0.00534284346884584,"Rhode Island"
"5344","Rhode Island",2020-05-22,579,13736,0,13157,1059361,0.00054655589548794,0.0129663070473616,0.0124197511518736,"Rhode Island"
"5345","Rhode Island",2020-07-12,976,17312,0,16336,1059361,0.000921310110528894,0.0163419268785617,0.0154206167680328,"Rhode Island"
"5346","Rhode Island",2020-05-04,341,9652,0,9311,1059361,0.000321892159518804,0.00911115285535337,0.00878926069583456,"Rhode Island"
"5347","Rhode Island",2020-07-03,960,16991,0,16031,1059361,0.000906206666093994,0.0160389140245865,0.0151327073584925,"Rhode Island"
"5348","Rhode Island",2020-03-14,0,20,0,20,1059361,0,1.88793055436249e-05,1.88793055436249e-05,"Rhode Island"
"5349","Rhode Island",2020-05-28,677,14494,0,13817,1059361,0.000639064492651702,0.013681832727465,0.0130427682348133,"Rhode Island"
"5350","Rhode Island",2020-04-01,10,566,0,556,1059361,9.43965277181244e-06,0.000534284346884584,0.000524844694112772,"Rhode Island"
"5351","Rhode Island",2020-07-14,985,17588,0,16603,1059361,0.000929805798023526,0.0166024612950637,0.0156726554970402,"Rhode Island"
"5352","Rhode Island",2020-04-15,80,3251,0,3171,1059361,7.55172221744995e-05,0.00306883111611622,0.00299331389394173,"Rhode Island"
"5353","Rhode Island",2020-05-09,418,10989,0,10571,1059361,0.00039457748586176,0.0103732344309447,0.00997865694508293,"Rhode Island"
"5354","Rhode Island",2020-04-25,215,7129,0,6914,1059361,0.000202952534593967,0.00672952846102509,0.00652657592643112,"Rhode Island"
"5355","Rhode Island",2020-06-28,927,16661,0,15734,1059361,0.000875055811947013,0.0157274054831167,0.0148523496711697,"Rhode Island"
"5356","Rhode Island",2020-03-24,0,124,0,124,1059361,0,0.000117051694370474,0.000117051694370474,"Rhode Island"
"5357","Rhode Island",2020-05-16,489,12434,0,11945,1059361,0.000461599020541628,0.0117372642564716,0.01127566523593,"Rhode Island"
"5358","Rhode Island",2020-04-09,43,1727,0,1684,1059361,4.05905069187935e-05,0.00163022803369201,0.00158963752677322,"Rhode Island"
"5359","Rhode Island",2020-05-07,388,10530,0,10142,1059361,0.000366258527546323,0.0099399543687185,0.00957369584117218,"Rhode Island"
